id,raw_text,normalized_text,label,split,normalized_no_accent
1078,Server là gì?,server là gì,qa,train,server la gi
678,Vì sao nên ăn sáng đầy đủ?,vì sao nên ăn sáng đầy đủ,qa,validation,vi sao nen an sang đay đu
1331,Tạo reminder đi ngủ sớm.,tạo reminder đi ngủ sớm,calendar,train,tao reminder đi ngu som
1170,Tôi thích ăn gà rán.,tôi thích ăn gà rán,personalize,test,toi thich an ga ran
572,Lịch ngày mai có gì?,lịch ngày mai có gì,calendar,validation,lich ngay mai co gi
1548,Mưa axit hình thành như thế nào?,mưa axit hình thành như thế nào,qa,validation,mua axit hinh thanh nhu the nao
674,Tắt nguồn điện thoại!,tắt nguồn điện thoại,control_device,train,tat nguon đien thoai
96,Mở ứng dụng gọi điện!,mở ứng dụng gọi điện,control_device,train,mo ung dung goi đien
62,Tắt máy!,tắt máy,control_device,train,tat may
1380,Vì sao semantic search thông minh hơn search thường?,vì sao semantic search thông minh hơn search thường,qa,validation,vi sao semantic search thong minh hon search thuong
1414,Mình thích thời tiết lạnh hơn nóng.,mình thích thời tiết lạnh hơn nóng,personalize,train,minh thich thoi tiet lanh hon nong
620,Mở Jupyter!,mở jupyter,control_device,train,mo jupyter
1436,API gateway dùng để làm gì?,api gateway dùng để làm gì,qa,train,api gateway dung đe lam gi
341,Nhắc tôi đi mua sắm vào chiều nay.,nhắc tôi đi mua sắm vào chiều nay,calendar,validation,nhac toi đi mua sam vao chieu nay
1466,Server là gì vậy?,server là gì vậy,qa,validation,server la gi vay
728,Mở Google!,mở google,control_device,test,mo google
760,Lên lịch thanh toán tiền nước.,lên lịch thanh toán tiền nước,calendar,validation,len lich thanh toan tien nuoc
1403,Tôi không chịu được tiếng ồn lớn.,tôi không chịu được tiếng ồn lớn,personalize,test,toi khong chiu đuoc tieng on lon
544,Nhắc tôi ôn từ vựng tiếng Anh hàng ngày.,nhắc tôi ôn từ vựng tiếng anh hàng ngày,calendar,train,nhac toi on tu vung tieng anh hang ngay
1049,NLP là gì?,nlp là gì,qa,train,nlp la gi
1192,Search websocket fastapi!,search websocket fastapi,control_device,train,search websocket fastapi
884,Tại sao cần bảo mật tài khoản?,tại sao cần bảo mật tài khoản,qa,train,tai sao can bao mat tai khoan
1537,Speech to text khác text to speech sao?,speech to text khác text to speech sao,qa,train,speech to text khac text to speech sao
1214,Trí tuệ nhân tạo hoạt động sao?,trí tuệ nhân tạo hoạt động sao,qa,train,tri tue nhan tao hoat đong sao
1306,Đừng quên nhắc tôi học bài tối nay.,đừng quên nhắc tôi học bài tối nay,calendar,train,đung quen nhac toi hoc bai toi nay
914,Bạn nhớ giúp tôi nhé.,bạn nhớ giúp tôi nhé,personalize,validation,ban nho giup toi nhe
1145,Xóa giúp tôi cái lịch tối qua.,xóa giúp tôi cái lịch tối qua,calendar,train,xoa giup toi cai lich toi qua
480,Lên lịch rửa xe vào sáng mai.,lên lịch rửa xe vào sáng mai,calendar,train,len lich rua xe vao sang mai
359,Nhắc tôi đi ngủ lúc 11 giờ đêm.,nhắc tôi đi ngủ lúc giờ đêm,calendar,train,nhac toi đi ngu luc gio đem
406,Mở nhạc ballad trên YouTube!,mở nhạc ballad trên youtube,control_device,train,mo nhac ballad tren youtube
565,Xem lịch giúp tôi.,xem lịch giúp tôi,calendar,train,xem lich giup toi
1222,API Restful là gì?,api restful là gì,qa,train,api restful la gi
266,Refresh màn hình!,refresh màn hình,control_device,test,refresh man hinh
1485,Bật wifi giúp tôi!,bật wifi giúp tôi,control_device,train,bat wifi giup toi
889,Tôi thích dùng chế độ tối khi làm việc.,tôi thích dùng chế độ tối khi làm việc,personalize,train,toi thich dung che đo toi khi lam viec
825,Vì sao tập thể dục giúp giảm stress?,vì sao tập thể dục giúp giảm stress,qa,train,vi sao tap the duc giup giam stress
664,Lên lịch đi học lúc 7 giờ.,lên lịch đi học lúc giờ,calendar,train,len lich đi hoc luc gio
1244,Thêm lịch ăn tối lúc 7h.,thêm lịch ăn tối lúc h,calendar,validation,them lich an toi luc h
1522,Mai có lịch phỏng vấn không nhỉ?,mai có lịch phỏng vấn không nhỉ,calendar,train,mai co lich phong van khong nhi
1024,API là gì?,api là gì,qa,train,api la gi
985,Lịch bảo dưỡng xe là khi nào?,lịch bảo dưỡng xe là khi nào,calendar,train,lich bao duong xe la khi nao
1008,Mở ứng dụng bản đồ!,mở ứng dụng bản đồ,control_device,train,mo ung dung ban đo
366,Tôi không uống cà phê buổi tối.,tôi không uống cà phê buổi tối,personalize,train,toi khong uong ca phe buoi toi
44,Nhớ là tôi tập trung tốt vào buổi tối.,nhớ là tôi tập trung tốt vào buổi tối,personalize,train,nho la toi tap trung tot vao buoi toi
708,Vì sao cần giữ khoảng cách an toàn?,vì sao cần giữ khoảng cách an toàn,qa,train,vi sao can giu khoang cach an toan
155,Chào buổi sáng!,chào buổi sáng,qa,train,chao buoi sang
528,Ăn sáng có quan trọng không?,ăn sáng có quan trọng không,qa,train,an sang co quan trong khong
446,Tôi thích xem phim vào buổi tối.,tôi thích xem phim vào buổi tối,personalize,train,toi thich xem phim vao buoi toi
1030,Whisper dùng để làm gì?,whisper dùng để làm gì,qa,test,whisper dung đe lam gi
313,Nhớ là tôi thường nghe nhạc lúc làm việc.,nhớ là tôi thường nghe nhạc lúc làm việc,personalize,validation,nho la toi thuong nghe nhac luc lam viec
157,Ý nghĩa của đèn giao thông?,ý nghĩa của đèn giao thông,qa,train,y nghia cua đen giao thong
1216,Vì sao LLM trả lời được câu hỏi?,vì sao llm trả lời được câu hỏi,qa,train,vi sao llm tra loi đuoc cau hoi
1219,Embedding vector dùng để làm gì?,embedding vector dùng để làm gì,qa,train,embedding vector dung đe lam gi
931,Âm lịch hôm nay là ngày bao nhiêu?,âm lịch hôm nay là ngày bao nhiêu,qa,train,am lich hom nay la ngay bao nhieu
244,Tiêu chí chấm IELTS writing là gì?,tiêu chí chấm ielts writing là gì,qa,train,tieu chi cham ielts writing la gi
104,Xem lịch trình của tôi.,xem lịch trình của tôi,calendar,train,xem lich trinh cua toi
673,Nhớ là tôi thích học online.,nhớ là tôi thích học online,personalize,train,nho la toi thich hoc online
820,Tôi dễ mất tập trung vào buổi chiều.,tôi dễ mất tập trung vào buổi chiều,personalize,train,toi de mat tap trung vao buoi chieu
238,Lịch họp nhóm dự án lúc mấy giờ?,lịch họp nhóm dự án lúc mấy giờ,calendar,train,lich hop nhom du an luc may gio
121,Cuối tuần tôi có lịch gì?,cuối tuần tôi có lịch gì,calendar,train,cuoi tuan toi co lich gi
164,Mấy giờ rồi vậy?,mấy giờ rồi vậy,qa,train,may gio roi vay
161,Tôi cần uống nước đều đặn mỗi 2 tiếng.,tôi cần uống nước đều đặn mỗi tiếng,personalize,train,toi can uong nuoc đeu đan moi tieng
1320,Check lịch giúp tôi với.,check lịch giúp tôi với,calendar,train,check lich giup toi voi
1296,Open Gemini!,open gemini,control_device,train,open gemini
640,Xem video trên YouTube!,xem video trên youtube,control_device,train,xem video tren youtube
1551,Sao tai nghe bluetooth có độ trễ?,sao tai nghe bluetooth có độ trễ,qa,train,sao tai nghe bluetooth co đo tre
97,Chỉnh sửa ảnh!,chỉnh sửa ảnh,control_device,train,chinh sua anh
779,Sáng mai tôi có việc gì không?,sáng mai tôi có việc gì không,calendar,train,sang mai toi co viec gi khong
347,Nấu mì gói cần bao nhiêu nước?,nấu mì gói cần bao nhiêu nước,qa,train,nau mi goi can bao nhieu nuoc
901,Cách tránh lừa đảo trên mạng?,cách tránh lừa đảo trên mạng,qa,train,cach tranh lua đao tren mang
1394,Đặt lịch họp ở Starbucks lúc 7h tối.,đặt lịch họp ở starbucks lúc h tối,calendar,train,đat lich hop o starbucks luc h toi
1058,MongoDB là gì?,mongodb là gì,qa,train,mongodb la gi
43,Khởi động Chrome giúp tôi!,khởi động chrome giúp tôi,control_device,train,khoi đong chrome giup toi
583,Uống cà phê nhiều có tốt không?,uống cà phê nhiều có tốt không,qa,train,uong ca phe nhieu co tot khong
1149,Show lịch ngày mai.,show lịch ngày mai,calendar,train,show lich ngay mai
1013,Chiều thứ sáu tôi có hẹn không?,chiều thứ sáu tôi có hẹn không,calendar,train,chieu thu sau toi co hen khong
850,Làm sao để chiên trứng không dính chảo?,làm sao để chiên trứng không dính chảo,qa,train,lam sao đe chien trung khong dinh chao
1530,Mình thích làm việc có deadline rõ ràng.,mình thích làm việc có deadline rõ ràng,personalize,train,minh thich lam viec co deadline ro rang
979,Khóa thiết bị!,khóa thiết bị,control_device,train,khoa thiet bi
418,Tôi thích video ngắn thôi.,tôi thích video ngắn thôi,personalize,test,toi thich video ngan thoi
235,Tắt Messenger!,tắt messenger,control_device,train,tat messenger
767,Lịch tháng này của tôi ra sao?,lịch tháng này của tôi ra sao,calendar,train,lich thang nay cua toi ra sao
1426,PostgreSQL có hỗ trợ vector search không?,postgresql có hỗ trợ vector search không,qa,train,postgresql co ho tro vector search khong
805,Thêm lịch thi ngày mai.,thêm lịch thi ngày mai,calendar,train,them lich thi ngay mai
80,Tại sao train model cần GPU?,tại sao train model cần gpu,qa,train,tai sao train model can gpu
284,Nhắc tôi đi học lúc 6h.,nhắc tôi đi học lúc h,calendar,train,nhac toi đi hoc luc h
706,Mở Control Panel!,mở control panel,control_device,train,mo control panel
1423,Sự khác nhau giữa thread với process là gì?,sự khác nhau giữa thread với process là gì,qa,train,su khac nhau giua thread voi process la gi
325,Tạo lịch gọi điện cho gia đình tối chủ nhật.,tạo lịch gọi điện cho gia đình tối chủ nhật,calendar,train,tao lich goi đien cho gia đinh toi chu nhat
582,Vì sao cần kiên trì khi học?,vì sao cần kiên trì khi học,qa,train,vi sao can kien tri khi hoc
1406,Mình thích setup bàn làm việc tối màu.,mình thích setup bàn làm việc tối màu,personalize,train,minh thich setup ban lam viec toi mau
1518,Mai có lịch học xác suất không ta?,mai có lịch học xác suất không ta,calendar,train,mai co lich hoc xac suat khong ta
982,Có cuộc họp nào hôm nay không?,có cuộc họp nào hôm nay không,calendar,train,co cuoc hop nao hom nay khong
1240,Mai tôi có cuộc hẹn nào không?,mai tôi có cuộc hẹn nào không,calendar,train,mai toi co cuoc hen nao khong
1191,Mở YouTube nhạc Lo-Fi!,mở youtube nhạc lo fi,control_device,train,mo youtube nhac lo fi
898,Nhắc tôi đi siêu thị lúc 6 giờ chiều.,nhắc tôi đi siêu thị lúc giờ chiều,calendar,train,nhac toi đi sieu thi luc gio chieu
1233,Speech recognition là gì?,speech recognition là gì,qa,train,speech recognition la gi
135,Cách giữ nhà cửa gọn gàng?,cách giữ nhà cửa gọn gàng,qa,validation,cach giu nha cua gon gang
103,Thêm lịch học lúc 7h.,thêm lịch học lúc h,calendar,train,them lich hoc luc h
195,Khởi động Microsoft Excel!,khởi động microsoft excel,control_device,test,khoi đong microsoft excel
1325,Mai tôi rảnh lúc nào?,mai tôi rảnh lúc nào,calendar,train,mai toi ranh luc nao
1282,Mở Google Drive!,mở google drive,control_device,train,mo google drive
1362,Bật hotspot điện thoại!,bật hotspot điện thoại,control_device,train,bat hotspot đien thoai
363,Khởi động lại điện thoại!,khởi động lại điện thoại,control_device,train,khoi đong lai đien thoai
628,Ăn nhiều đường có hại không?,ăn nhiều đường có hại không,qa,train,an nhieu đuong co hai khong
697,Tạo lịch lau nhà cuối tuần.,tạo lịch lau nhà cuối tuần,calendar,train,tao lich lau nha cuoi tuan
140,Lưu thói quen của tôi.,lưu thói quen của tôi,personalize,train,luu thoi quen cua toi
105,Chạy PowerPoint ngay!,chạy powerpoint ngay,control_device,train,chay powerpoint ngay
938,Tại sao nhiệt độ ảnh hưởng đến vật chất?,tại sao nhiệt độ ảnh hưởng đến vật chất,qa,train,tai sao nhiet đo anh huong đen vat chat
410,Tôi hay chơi game chiến thuật.,tôi hay chơi game chiến thuật,personalize,train,toi hay choi game chien thuat
1050,Computer vision là gì?,computer vision là gì,qa,test,computer vision la gi
536,Cuối tuần có bận không?,cuối tuần có bận không,calendar,train,cuoi tuan co ban khong
163,Tối nay tôi có lịch gì?,tối nay tôi có lịch gì,calendar,train,toi nay toi co lich gi
775,Cuối tuần này có bận không?,cuối tuần này có bận không,calendar,test,cuoi tuan nay co ban khong
1452,PostgreSQL có ưu điểm gì?,postgresql có ưu điểm gì,qa,train,postgresql co uu điem gi
334,Tại sao điện thoại nhanh hết pin?,tại sao điện thoại nhanh hết pin,qa,train,tai sao đien thoai nhanh het pin
1167,Giải thích kỹ hơn nhé.,giải thích kỹ hơn nhé,personalize,train,giai thich ky hon nhe
597,Nhắc tôi luyện đàn lúc 8 giờ.,nhắc tôi luyện đàn lúc giờ,calendar,train,nhac toi luyen đan luc gio
559,Lên lịch đọc sách lúc 9 giờ tối.,lên lịch đọc sách lúc giờ tối,calendar,train,len lich đoc sach luc gio toi
1212,Mạng neural là gì?,mạng neural là gì,qa,test,mang neural la gi
1025,Embedding là gì?,embedding là gì,qa,test,embedding la gi
1454,Fine tuning nghĩa là sao?,fine tuning nghĩa là sao,qa,train,fine tuning nghia la sao
1153,Món ăn yêu thích của tôi là phở.,món ăn yêu thích của tôi là phở,personalize,test,mon an yeu thich cua toi la pho
1416,Mình không thích thông báo quá nhiều.,mình không thích thông báo quá nhiều,personalize,train,minh khong thich thong bao qua nhieu
1168,Mình học ở HUST.,mình học ở hust,personalize,train,minh hoc o hust
1022,Backend là gì?,backend là gì,qa,test,backend la gi
310,Ghi nhớ địa chỉ trường học của tôi.,ghi nhớ địa chỉ trường học của tôi,personalize,train,ghi nho đia chi truong hoc cua toi
1133,Hủy cái lịch mới tạo.,hủy cái lịch mới tạo,calendar,train,huy cai lich moi tao
179,Ghi lại là tôi thích thể thao.,ghi lại là tôi thích thể thao,personalize,train,ghi lai la toi thich the thao
1286,YouTube nhạc ngủ ngon!,youtube nhạc ngủ ngon,control_device,train,youtube nhac ngu ngon
880,Tôi thường nghe nhạc bằng tai nghe.,tôi thường nghe nhạc bằng tai nghe,personalize,train,toi thuong nghe nhac bang tai nghe
302,Mở IntelliJ!,mở intellij,control_device,train,mo intellij
470,Cách đặt mục tiêu cá nhân?,cách đặt mục tiêu cá nhân,qa,validation,cach đat muc tieu ca nhan
368,API dùng để làm gì trong lập trình?,api dùng để làm gì trong lập trình,qa,train,api dung đe lam gi trong lap trinh
1329,Thêm lịch đi khám răng ngày mai.,thêm lịch đi khám răng ngày mai,calendar,train,them lich đi kham rang ngay mai
1082,Edge AI là gì?,edge ai là gì,qa,train,edge ai la gi
627,Tôi hạn chế đồ chiên rán.,tôi hạn chế đồ chiên rán,personalize,train,toi han che đo chien ran
83,Cách duy trì động lực học tập?,cách duy trì động lực học tập,qa,train,cach duy tri đong luc hoc tap
1187,Search Machine Learning!,search machine learning,control_device,train,search machine learning
541,Tắt video!,tắt video,control_device,validation,tat video
241,Tại sao cần thử những điều mới?,tại sao cần thử những điều mới,qa,train,tai sao can thu nhung đieu moi
809,Cho tôi xem các lịch sắp tới.,cho tôi xem các lịch sắp tới,calendar,test,cho toi xem cac lich sap toi
6,Tại sao nên học từ sai lầm?,tại sao nên học từ sai lầm,qa,train,tai sao nen hoc tu sai lam
185,Cách giữ sức khỏe tốt?,cách giữ sức khỏe tốt,qa,train,cach giu suc khoe tot
517,Tại sao xe bị hao xăng?,tại sao xe bị hao xăng,qa,train,tai sao xe bi hao xang
1358,Mở Spotify phát nhạc chill!,mở spotify phát nhạc chill,control_device,train,mo spotify phat nhac chill
190,Thêm lịch xem tin tức mỗi sáng.,thêm lịch xem tin tức mỗi sáng,calendar,train,them lich xem tin tuc moi sang
567,Hôm nay tôi có gì không?,hôm nay tôi có gì không,calendar,train,hom nay toi co gi khong
538,Nên gửi tiết kiệm hay đầu tư?,nên gửi tiết kiệm hay đầu tư,qa,train,nen gui tiet kiem hay đau tu
1294,Mở instagram đi!,mở instagram đi,control_device,train,mo instagram đi
942,Present perfect dùng khi nào?,present perfect dùng khi nào,qa,train,present perfect dung khi nao
989,Tôi thường thức dậy lúc 6 giờ sáng.,tôi thường thức dậy lúc giờ sáng,personalize,train,toi thuong thuc day luc gio sang
60,Hôm nay tôi có những việc gì?,hôm nay tôi có những việc gì,calendar,train,hom nay toi co nhung viec gi
1500,Mở nhạc chill chill tí đi!,mở nhạc chill chill tí đi,control_device,train,mo nhac chill chill ti đi
1083,OpenAI là công ty gì?,openai là công ty gì,qa,validation,openai la cong ty gi
1238,Python phổ biến vì sao?,python phổ biến vì sao,qa,train,python pho bien vi sao
1365,Vào Netflix luôn!,vào netflix luôn,control_device,train,vao netflix luon
676,Tắt máy ngay!,tắt máy ngay,control_device,train,tat may ngay
1011,Làm sao để phỏng vấn thành công?,làm sao để phỏng vấn thành công,qa,train,lam sao đe phong van thanh cong
1505,Mình mê công nghệ lắm.,mình mê công nghệ lắm,personalize,validation,minh me cong nghe lam
1173,Hãy nói lịch sự hơn.,hãy nói lịch sự hơn,personalize,train,hay noi lich su hon
519,Lên lịch ôn bài vào buổi tối.,lên lịch ôn bài vào buổi tối,calendar,train,len lich on bai vao buoi toi
351,Ngày kia có bận không?,ngày kia có bận không,calendar,test,ngay kia co ban khong
868,Đóng ứng dụng Facebook!,đóng ứng dụng facebook,control_device,train,đong ung dung facebook
730,Tôi muốn ngủ đủ 8 tiếng mỗi ngày.,tôi muốn ngủ đủ tiếng mỗi ngày,personalize,train,toi muon ngu đu tieng moi ngay
1232,Mô hình AI học như thế nào?,mô hình ai học như thế nào,qa,validation,mo hinh ai hoc nhu the nao
1464,CPU với GPU cái nào mạnh hơn?,cpu với gpu cái nào mạnh hơn,qa,train,cpu voi gpu cai nao manh hon
1523,Nhắc tôi checkout github contribution tối nay.,nhắc tôi checkout github contribution tối nay,calendar,train,nhac toi checkout github contribution toi nay
130,Nhiệt độ hôm nay bao nhiêu?,nhiệt độ hôm nay bao nhiêu,qa,train,nhiet đo hom nay bao nhieu
1526,Search how to learn ai agent!,search how to learn ai agent,control_device,test,search how to learn ai agent
256,Tuần này có họp không?,tuần này có họp không,calendar,train,tuan nay co hop khong
1229,Streaming realtime nghĩa là gì?,streaming realtime nghĩa là gì,qa,test,streaming realtime nghia la gi
431,Tôi học IELTS hiện tại.,tôi học ielts hiện tại,personalize,train,toi hoc ielts hien tai
494,Tại sao cần hiểu tài chính cá nhân?,tại sao cần hiểu tài chính cá nhân,qa,validation,tai sao can hieu tai chinh ca nhan
777,Trường học của tôi là Trường Đại học Khoa học Tự nhiên.,trường học của tôi là trường đại học khoa học tự nhiên,personalize,train,truong hoc cua toi la truong đai hoc khoa hoc tu nhien
1532,Mình đang tập sống healthy hơn.,mình đang tập sống healthy hơn,personalize,train,minh đang tap song healthy hon
223,Tôi hay ăn sáng lúc 7 giờ.,tôi hay ăn sáng lúc giờ,personalize,train,toi hay an sang luc gio
935,Xem calendar!,xem calendar,control_device,train,xem calendar
1003,Vì sao nên sử dụng phương tiện công cộng?,vì sao nên sử dụng phương tiện công cộng,qa,train,vi sao nen su dung phuong tien cong cong
1363,Đóng hết tab Chrome đi!,đóng hết tab chrome đi,control_device,validation,đong het tab chrome đi
1021,Deep learning là gì?,deep learning là gì,qa,train,deep learning la gi
1181,Truy cập GitHub!,truy cập github,control_device,test,truy cap github
952,Xóa ảnh vừa chụp!,xóa ảnh vừa chụp,control_device,train,xoa anh vua chup
